# Keep these commented out to use the computed contact times of the computer.
# Add a GPS receiver to get < 1s accurate computed contact times.
# Event, Date, Time
# C1,  2024/04/08,17:21:27.500000
# C2,  2024/04/08,18:38:46.600000
# MAX, 2024/04/08,18:40:58.000000
# C3,  2024/04/08,18:43:09.400000
# C4,  2024/04/08,20:01:20.900000
#
# C1:C2  duration: 01:17:19.100
# C2:MAX duration: 00:02:11.400
# MAX:C3 duration: 00:02:11.400
# C3:4   duration: 01:18:11.500
#
# Action, Date/Ref, Offset sign, Time (offset), Camera, Exposure, Aperture, ISO, MLU, Quality, Size, Incremental, Comment
#------------------------------------------------------------------------------------------------------------------------
# C1 UNECLIPSED SUN - test exposures in the field
#------------------------------------------------------------------------------------------------------------------------
TAKEPIC,C1,-,00:20:00.000,C5d4,1/125 , 8.0, 100,0.0,RAW,None,N,fast burst
TAKEPIC,C1,-,00:19:29.992,C5d4,1/125 , 8.0, 100,0.0,RAW,None,N,fast burst
TAKEPIC,C1,-,00:18:59.984,C5d4,1/125 , 8.0, 100,0.0,RAW,None,N,fast burst
#
#
#
#------------------------------------------------------------------------------------------------------------------------
# C2 Baily's beads
#------------------------------------------------------------------------------------------------------------------------
SETEXP,C2,-,00:00:22.000,C5d4,1/2000, 8.0, 100,0.0,RAW,None,N,sending all camera exposure settings via USB
RELEASE,C2,-,00:00:21.000,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:20.657,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:20.313,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:19.970,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:19.626,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:19.283,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:18.939,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:18.596,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:18.252,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:17.909,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:17.565,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:17.222,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:16.878,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:16.535,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:16.191,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:15.848,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:15.504,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:15.161,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:14.817,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:14.474,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:14.130,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:13.787,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:13.443,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:13.100,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:12.756,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:12.413,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:12.069,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:11.726,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:11.382,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:11.039,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:10.695,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:10.352,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:10.008,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:09.665,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:09.321,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:08.978,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:08.634,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:08.291,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:07.947,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:07.604,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:07.260,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:06.917,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:06.573,C5d4,0.2,,,,,,,
RELEASE,C2,-,00:00:06.230,C5d4,0.2,,,,,,,
#
#
#
#------------------------------------------------------------------------------------------------------------------------
# C2 Diamond Ring
#------------------------------------------------------------------------------------------------------------------------
TAKEPIC,C2,-,00:00:04.800,C5d4,1/125 , 8.0, 100,0.0,RAW,None,N,fast burst
TAKEPIC,C2,-,00:00:03.792,C5d4,1/60  , 8.0, 100,0.0,RAW,None,N,fast burst
TAKEPIC,C2,-,00:00:02.776,C5d4,1/30  , 8.0, 100,0.0,RAW,None,N,fast burst
#
#
#
#------------------------------------------------------------------------------------------------------------------------
# C2 Chromosphere
#------------------------------------------------------------------------------------------------------------------------
TAKEPIC,C2,-,00:00:01.100,C5d4,1/1000, 8.0, 100,0.0,RAW,None,N,fast burst
TAKEPIC,C2,+,00:00:00.000,C5d4,1/2000, 8.0, 100,0.0,RAW,None,N,fast burst
#
#
#
#------------------------------------------------------------------------------------------------------------------------
# C2 sequence (C2->MAX): fast bursts for stacking
#------------------------------------------------------------------------------------------------------------------------
SETEXP,C2,+,00:00:02.000,C5d4,4     , 8.0, 100,0.0,RAW,None,N,sending all camera exposure settings via USB
RELEASE,C2,+,00:00:04.000,C5d4,0.4,,,,,,,
RELEASE,C2,+,00:00:08.500,C5d4,0.4,,,,,,,
RELEASE,C2,+,00:00:13.000,C5d4,0.4,,,,,,,
RELEASE,C2,+,00:00:17.500,C5d4,0.4,,,,,,,
RELEASE,C2,+,00:00:22.000,C5d4,0.4,,,,,,,
RELEASE,C2,+,00:00:26.500,C5d4,0.4,,,,,,,
RELEASE,C2,+,00:00:31.000,C5d4,0.4,,,,,,,
RELEASE,C2,+,00:00:35.500,C5d4,0.4,,,,,,,
SETEXP,C2,+,00:00:41.000,C5d4,1     , 8.0, 100,0.0,RAW,None,N,sending all camera exposure settings via USB
RELEASE,C2,+,00:00:42.000,C5d4,0.2,,,,,,,
RELEASE,C2,+,00:00:43.343,C5d4,0.2,,,,,,,
RELEASE,C2,+,00:00:44.686,C5d4,0.2,,,,,,,
